"","Date","Id","Site","School","Opp","H1","Opp.H1","H2","Opp.H2","Final","Opp.Final","Conference","Opp.Conf","WWt","WWt.game"
"3807",2018-12-15,32,"away","Kent St.","Louisville",28,45,42,38,70,83,"MAC","ACC",0.0159712066869211,0.690157952570636
"3808",2018-12-15,32,"home","Louisville","Kent St.",45,28,38,42,83,70,"ACC","MAC",0.991969640059604,0.690157952570636
"3809",2018-12-15,33,"away","Tennessee Tech","Kennesaw St.",36,41,32,32,68,73,"OVC","ASUN",0.200613233035236,0.499334780420366
"3810",2018-12-15,33,"home","Kennesaw St.","Tennessee Tech",41,36,32,32,73,68,"ASUN","OVC",0.899628310688622,0.499334780420366
"3811",2018-12-15,34,"away","South Carolina St.","USC Upstate",34,42,50,46,84,88,"MEAC","Big South",0.151594120424269,0.524865509036048
"3812",2018-12-15,34,"home","USC Upstate","South Carolina St.",42,34,46,50,88,84,"Big South","MEAC",0.892552092915999,0.524865509036048
"3813",2018-12-15,35,"away","Oral Roberts","Richmond",31,23,28,29,59,52,"Summit","A10",0.955643140332783,0.613465255602061
"3814",2018-12-15,35,"home","Richmond","Oral Roberts",23,31,29,28,52,59,"A10","Summit",0.0892337057418394,0.613465255602061
"3815",2018-12-15,36,"away","Wilson","Mt. St. Mary's",33,35,26,39,59,74,NA,"NEC",0.0538435611007569,0.644514401150804
"3816",2018-12-15,36,"home","Mt. St. Mary's","Wilson",35,33,39,26,74,59,"NEC",NA,0.965127128126844,0.644514401150804
"3817",2018-12-15,37,"away","Col. of Charleston","VCU",32,28,51,51,83,79,"CAA","A10",0.860740730828419,0.466082379514456
"3818",2018-12-15,37,"home","VCU","Col. of Charleston",28,32,51,51,79,83,"A10","CAA",0.204874756052222,0.466082379514456
"3819",2018-12-15,38,"away","Saint Peter's","St. Francis Brooklyn",31,27,22,29,53,56,"MAAC","NEC",0.392135521481197,0.258331387570551
"3820",2018-12-15,38,"home","St. Francis Brooklyn","Saint Peter's",27,31,29,22,56,53,"NEC","MAAC",0.734734658876769,0.258331387570551
"3821",2018-12-15,39,"away","Davidson","Temple",35,27,31,39,75,77,"A10","AAC",0.389792812399528,0.216049506445304
"3822",2018-12-15,39,"home","Temple","Davidson",27,35,39,31,77,75,"AAC","A10",0.685827245140355,0.216049506445304
"3823",2018-12-15,40,"away","Drake","Iowa St.",32,36,36,41,68,77,"MVC","Big 12",0.123570650817598,0.574101724251619
"3824",2018-12-15,40,"home","Iowa St.","Drake",36,32,41,36,77,68,"Big 12","MVC",0.933467109320645,0.574101724251619
"3825",2018-12-15,41,"away","North Ala.","UNC Greensboro",17,26,31,27,48,53,"ASUN","SoCon",0.104433373714685,0.601089159086906
"3826",2018-12-15,41,"home","UNC Greensboro","North Ala.",26,17,27,31,53,48,"SoCon","ASUN",0.95258725273814,0.601089159086906
"3827",2018-12-15,42,"away","Utah","Kentucky",27,41,34,47,61,88,"Pac-12","SEC",0.000933918881291583,0.706123787284708
"3828",2018-12-15,42,"home","Kentucky","Utah",41,27,47,34,88,61,"SEC","Pac-12",0.999543641382927,0.706123787284708
"3829",2018-12-15,43,"away","Purdue Fort Wayne","Austin Peay",39,46,29,49,68,95,"Summit","OVC",0.00420637330530069,0.701788989185779
"3830",2018-12-15,43,"home","Austin Peay","Purdue Fort Wayne",46,39,49,29,95,68,"OVC","Summit",0.996685479022002,0.701788989185779
"3831",2018-12-15,44,"away","Belmont","UCLA",40,43,34,29,74,72,"OVC","Pac-12",0.727832884302648,0.254712444051482
"3832",2018-12-15,44,"home","UCLA","Belmont",43,40,29,34,72,74,"Pac-12","OVC",0.386111431719354,0.254712444051482
"3833",2018-12-15,45,"away","Charleston So.","North Florida",26,24,35,44,61,68,"Big South","ASUN",0.240438730748049,0.432086808841385
"3834",2018-12-15,45,"home","North Florida","Charleston So.",24,26,44,35,68,61,"ASUN","Big South",0.845437342913368,0.432086808841385
"3835",2018-12-15,46,"away","N.C. A&T","Tennessee St.",39,39,39,37,78,76,"MEAC","OVC",0.763291057708027,0.31486297556827
"3836",2018-12-15,46,"home","Tennessee St.","N.C. A&T",39,39,37,39,76,78,"OVC","MEAC",0.327325414971708,0.31486297556827
"3837",2018-12-15,47,"away","Southern Miss.","Wichita St.",25,33,35,30,60,63,"C-USA","AAC",0.159859117906516,0.529562965852863
"3838",2018-12-15,47,"home","Wichita St.","Southern Miss.",33,25,30,35,63,60,"AAC","C-USA",0.905883129892765,0.529562965852863
"3839",2018-12-15,48,"away","Grand Canyon","Texas",30,56,30,42,60,98,"WAC","Big 12",4.19051946308421e-06,0.707102110470932
"3840",2018-12-15,48,"home","Texas","Grand Canyon",56,30,42,30,98,60,"Big 12","WAC",0.999997585128518,0.707102110470932
"3841",2018-12-15,49,"away","Jacksonville","Bethune-Cookman",38,31,41,40,79,71,"ASUN","MEAC",0.940812995546381,0.591760781419762
"3842",2018-12-15,49,"home","Bethune-Cookman","Jacksonville",31,38,40,41,71,79,"MEAC","ASUN",0.105202931388855,0.591760781419762
"3843",2018-12-15,50,"away","Arizona St.","Georgia",33,47,43,27,76,74,"Pac-12","SEC",0.490005560937795,0.012781254116583
"3844",2018-12-15,50,"home","Georgia","Arizona St.",47,33,27,43,74,76,"SEC","Pac-12",0.507966909352098,0.012781254116583
"3845",2018-12-15,51,"away","Omaha","Idaho",38,35,51,45,89,80,"Summit","Big Sky",0.92286251901261,0.545942155699931
"3846",2018-12-15,51,"home","Idaho","Omaha",35,38,45,51,80,89,"Big Sky","Summit",0.15468836193288,0.545942155699931
"3847",2018-12-15,52,"away","Saint Leo","Hampton",30,37,30,35,60,72,NA,"Big South",0.0509860501422315,0.652372743178149
"3848",2018-12-15,52,"home","Hampton","Saint Leo",37,30,35,30,72,60,"Big South",NA,0.973261734006573,0.652372743178149
"3849",2018-12-15,53,"away","Western Caro.","High Point",32,44,27,42,59,86,"SoCon","Big South",0.00129612201784013,0.70557829680658
"3850",2018-12-15,53,"home","High Point","Western Caro.",44,32,42,27,86,59,"Big South","SoCon",0.999134425791319,0.70557829680658
"3851",2018-12-15,54,"away","Virginia Tech","Washington",39,21,34,40,73,61,"ACC","Pac-12",0.992827271238755,0.696829136392755
"3852",2018-12-15,54,"home","Washington","Virginia Tech",21,39,40,34,61,73,"Pac-12","ACC",0.00736207408560662,0.696829136392755
"3853",2018-12-15,55,"away","UNC Asheville","Wofford",22,52,27,40,49,92,"Big South","SoCon",6.61600580923213e-08,0.707106721424261
"3854",2018-12-15,55,"home","Wofford","UNC Asheville",52,22,40,27,92,49,"SoCon","Big South",0.999999981643421,0.707106721424261
"3855",2018-12-15,56,"away","NJIT","Fairleigh Dickinson",40,37,50,43,90,80,"ASUN","NEC",0.926415390764033,0.569052933542911
"3856",2018-12-15,56,"home","Fairleigh Dickinson","NJIT",37,40,43,50,80,90,"NEC","ASUN",0.123182861730852,0.569052933542911
"3857",2018-12-15,57,"away","Marist","Colgate",27,32,39,50,66,82,"MAAC","Patriot",0.0337457780886955,0.669823805758582
"3858",2018-12-15,57,"home","Colgate","Marist",32,27,50,39,82,66,"Patriot","MAAC",0.980906364389986,0.669823805758582
"3859",2018-12-15,58,"away","Iowa","UNI",39,18,38,36,77,54,"Big Ten","MVC",0.999854686983902,0.706737975497467
"3860",2018-12-15,58,"home","UNI","Iowa",18,39,36,38,54,77,"MVC","Big Ten",0.000376283678923189,0.706737975497467
"3861",2018-12-15,59,"away","Middle Tenn.","Toledo",30,48,32,36,62,84,"C-USA","MAC",0.00147515641985421,0.705428116837254
"3862",2018-12-15,59,"home","Toledo","Middle Tenn.",48,30,36,32,84,62,"MAC","C-USA",0.999101000157229,0.705428116837254
"3863",2018-12-15,60,"away","Abilene Christian","Texas Tech",26,41,22,41,48,82,"Southland","Big 12",3.57331724630621e-05,0.707054025230332
"3864",2018-12-15,60,"home","Texas Tech","Abilene Christian",41,26,41,22,82,48,"Big 12","Southland",0.999961124978751,0.707054025230332
"3865",2018-12-15,61,"away","Eastern Wash.","Stanford",32,27,30,51,62,78,"Big Sky","Pac-12",0.0762153562992689,0.598526006662396
"3866",2018-12-15,61,"home","Stanford","Eastern Wash.",27,32,51,30,78,62,"Pac-12","Big Sky",0.922658202824314,0.598526006662396
"3867",2018-12-15,62,"away","Gonzaga","North Carolina",39,53,51,50,90,103,"WCC","ACC",0.0329570879614391,0.671069991554735
"3868",2018-12-15,62,"home","North Carolina","Gonzaga",53,39,50,51,103,90,"ACC","WCC",0.98187742412341,0.671069991554735
"3869",2018-12-15,63,"away","McNeese","UMKC",29,31,38,49,67,80,"Southland","WAC",0.0826587476951722,0.614360374261217
"3870",2018-12-15,63,"home","UMKC","McNeese",31,29,49,38,80,67,"WAC","Southland",0.950849141717072,0.614360374261217
"3871",2018-12-15,64,"away","Auburn","UAB",28,27,35,36,75,71,"SEC","C-USA",0.806749159357505,0.375576608510557
"3872",2018-12-15,64,"home","UAB","Auburn",27,28,36,35,71,75,"C-USA","SEC",0.283291112102536,0.375576608510557
"3873",2018-12-15,65,"away","Louisiana Tech","Louisiana",32,28,51,34,83,62,"C-USA","Sun Belt",0.98871724556512,0.688668774117496
"3874",2018-12-15,65,"home","Louisiana","Louisiana Tech",28,32,34,51,62,83,"Sun Belt","C-USA",0.0147988722892979,0.688668774117496
"3875",2018-12-15,66,"away","Eastern Ill.","Bradley",33,36,40,30,73,66,"OVC","MVC",0.841429476917081,0.416025740950685
"3876",2018-12-15,66,"home","Bradley","Eastern Ill.",36,33,30,40,66,73,"MVC","OVC",0.262295710123492,0.416025740950685
"3877",2018-12-15,67,"away","Georgia St.","Kansas St.",32,35,27,36,59,71,"Sun Belt","Big 12",0.0738629633204291,0.624335280285616
"3878",2018-12-15,67,"home","Kansas St.","Georgia St.",35,32,36,27,71,59,"Big 12","Sun Belt",0.956291319421346,0.624335280285616
"3879",2018-12-15,68,"away","Arkansas","UTSA",35,28,44,39,79,67,"SEC","C-USA",0.971073490275254,0.647933120585604
"3880",2018-12-15,68,"home","UTSA","Arkansas",28,35,39,44,67,79,"C-USA","SEC",0.0551324966782925,0.647933120585604
"3881",2018-12-15,69,"away","Manhattan","UConn",15,25,31,36,46,61,"MAAC","AAC",0.0111007199280415,0.696260539183949
"3882",2018-12-15,69,"home","UConn","Manhattan",25,15,36,31,61,46,"AAC","MAAC",0.995738068308097,0.696260539183949
"3883",2018-12-15,70,"away","Texas St.","UTRGV",39,35,38,33,77,68,"Sun Belt","WAC",0.932146209124692,0.572138252500888
"3884",2018-12-15,70,"home","UTRGV","Texas St.",35,39,33,38,68,77,"WAC","Sun Belt",0.125044224055785,0.572138252500888
"3885",2018-12-15,71,"away","Eastern Ky.","Xavier",33,47,44,48,77,95,"OVC","Big East",0.00963795663051018,0.696009808474073
"3886",2018-12-15,71,"home","Xavier","Eastern Ky.",47,33,48,44,95,77,"Big East","OVC",0.993937971727842,0.696009808474073
"3887",2018-12-15,72,"away","Jackson St.","Murray St.",24,34,33,40,57,74,"SWAC","OVC",0.0128728951925005,0.694049046674197
"3888",2018-12-15,72,"home","Murray St.","Jackson St.",34,24,40,33,74,57,"OVC","SWAC",0.994379674896961,0.694049046674197
"3889",2018-12-15,73,"away","Northwestern St.","Southern U.",27,38,42,28,69,66,"Southland","SWAC",0.594551594100543,0.0950074554075403
"3890",2018-12-15,73,"home","Southern U.","Northwestern St.",38,27,28,42,66,69,"SWAC","Southland",0.490704160282046,0.0950074554075403
"3891",2018-12-15,74,"away","Brescia","UT Martin",40,58,39,50,79,108,NA,"OVC",0.000958628438433898,0.706106057017739
"3892",2018-12-15,74,"home","UT Martin","Brescia",58,40,50,39,108,79,"OVC",NA,0.999543264619883,0.706106057017739
"3893",2018-12-15,75,"away","BYU","UNLV",30,47,53,36,90,92,"WCC","MWC",0.183003379100745,0.471999788639455
"3894",2018-12-15,75,"home","UNLV","BYU",47,30,36,53,92,90,"MWC","WCC",0.849709797995631,0.471999788639455
"3895",2018-12-15,76,"away","Missouri St.","North Dakota St.",30,35,37,39,67,74,"MVC","Summit",0.155175547605603,0.549302394204185
"3896",2018-12-15,76,"home","North Dakota St.","Missouri St.",35,30,39,37,74,67,"Summit","MVC",0.927585333365581,0.549302394204185
"3897",2018-12-15,77,"away","Cincinnati","Mississippi St.",32,37,27,33,59,70,"AAC","SEC",0.0846355110909577,0.622065144009848
"3898",2018-12-15,77,"home","Mississippi St.","Cincinnati",37,32,33,27,70,59,"SEC","AAC",0.963073843728322,0.622065144009848
"3899",2018-12-15,78,"away","Northern Colo.","San Diego",28,39,37,46,65,85,"Big Sky","WCC",0.0075739344493678,0.69912579449727
"3900",2018-12-15,78,"home","San Diego","Northern Colo.",39,28,46,37,85,65,"WCC","Big Sky",0.996279605159997,0.69912579449727
"3901",2018-12-15,79,"away","LSU","Saint Mary's (CA)",29,28,49,46,78,74,"SEC","WCC",0.832361905519605,0.404229880807008
"3902",2018-12-15,79,"home","Saint Mary's (CA)","LSU",28,29,46,49,74,78,"WCC","SEC",0.269918796298731,0.404229880807008
"3903",2018-12-15,80,"away","South Dakota St.","Nevada",40,33,28,39,68,72,"Summit","MWC",0.376629043636456,0.23719970613138
"3904",2018-12-15,80,"home","Nevada","South Dakota St.",33,40,39,28,72,68,"MWC","Summit",0.70259147986714,0.23719970613138
"3905",2018-12-15,81,"away","Southern California","Oklahoma",28,40,42,41,70,81,"Pac-12","Big 12",0.0379672589782461,0.666364194545266
"3906",2018-12-15,81,"home","Oklahoma","Southern California",40,28,41,42,81,70,"Big 12","Pac-12",0.980173912240019,0.666364194545266
"3907",2018-12-15,82,"away","Utah Valley","Weber St.",41,23,34,40,75,63,"WAC","Big Sky",0.99202069695704,0.695442678449198
"3908",2018-12-15,82,"home","Weber St.","Utah Valley",23,41,40,34,63,75,"Big Sky","WAC",0.00851637588368849,0.695442678449198
"3909",2018-12-15,83,"away","Boise St.","Oregon",28,24,26,42,54,66,"MWC","Pac-12",0.115700441135561,0.547223085992947
"3910",2018-12-15,83,"home","Oregon","Boise St.",24,28,42,26,66,54,"Pac-12","MWC",0.889572785112413,0.547223085992947
"3911",2018-12-15,84,"away","Alabama St.","Utah St.",28,44,20,42,48,86,"SWAC","MWC",6.83427754672746e-06,0.707087176025666
"3912",2018-12-15,84,"home","Utah St.","Alabama St.",44,28,42,20,86,48,"MWC","SWAC",0.999979108294327,0.707087176025666
"3913",2018-12-15,85,"away","Cal Poly","California",29,32,37,35,66,67,"Big West","Pac-12",0.334504447862445,0.355987296319395
"3914",2018-12-15,85,"home","California","Cal Poly",32,29,35,37,67,66,"Pac-12","Big West",0.815179595411058,0.355987296319395
"3915",2018-12-15,86,"away","Grambling","Portland",34,35,36,23,70,58,"SWAC","WCC",0.928877811988354,0.58671000334189
"3916",2018-12-15,86,"home","Portland","Grambling",35,34,23,36,58,70,"WCC","SWAC",0.0996346038859977,0.58671000334189
"3917",2018-12-15,87,"away","Northern Ariz.","San Jose St.",40,30,34,49,74,79,"Big Sky","MWC",0.409445670099621,0.173103720482171
"3918",2018-12-15,87,"home","San Jose St.","Northern Ariz.",30,40,49,34,79,74,"MWC","Big Sky",0.647529018776181,0.173103720482171
"3919",2018-12-15,88,"away","Denver","UC Irvine",16,47,36,39,52,86,"Summit","Big West",5.84876698174926e-07,0.707105904893158
"3920",2018-12-15,88,"home","UC Irvine","Denver",47,16,39,36,86,52,"Big West","Summit",0.9999993456107,0.707105904893158
"3921",2018-12-15,89,"away","Loyola Marymount","Portland St.",43,25,42,33,85,58,"WCC","Big Sky",0.999856383993733,0.706732956094909
"3922",2018-12-15,89,"home","Portland St.","Loyola Marymount",25,43,33,42,58,85,"Big Sky","WCC",0.000385081676539588,0.706732956094909
"3923",2018-12-15,90,"away","Baylor","Arizona",20,23,38,26,58,49,"Big 12","Pac-12",0.884421671447675,0.491912810496034
"3924",2018-12-15,90,"home","Arizona","Baylor",23,20,26,38,49,58,"Pac-12","Big 12",0.193082760908608,0.491912810496034
"3925",2018-12-15,91,"away","Oregon St.","Texas A&M",30,33,34,34,64,67,"Pac-12","SEC",0.278863391379763,0.418047807098555
"3926",2018-12-15,91,"home","Texas A&M","Oregon St.",33,30,34,34,67,64,"SEC","Pac-12",0.854771150670191,0.418047807098555
"3927",2018-12-16,1,"away","Maine","Duquesne",16,40,30,32,46,72,"AE","A10",2.29500546767307e-05,0.707075668127636
"3928",2018-12-16,1,"home","Duquesne","Maine",40,16,32,30,72,46,"A10","AE",0.999978949542993,0.707075668127636
"3929",2018-12-16,2,"away","Rhode Island","West Virginia",45,43,38,27,83,70,"A10","Big 12",0.946023692489136,0.607458177469202
"3930",2018-12-16,2,"home","West Virginia","Rhode Island",43,45,27,38,70,83,"Big 12","A10",0.0876066160659685,0.607458177469202
"3931",2018-12-16,3,"away","Fairfield","Boston College",31,34,36,43,67,77,"MAAC","ACC",0.10987419181251,0.585400279203409
"3932",2018-12-16,3,"home","Boston College","Fairfield",34,31,43,36,77,67,"ACC","MAAC",0.936457719232329,0.585400279203409
"3933",2018-12-16,4,"away","Stetson","UCF",26,44,39,46,65,90,"ASUN","AAC",0.00088302986870538,0.706231980851788
"3934",2018-12-16,4,"home","UCF","Stetson",44,26,46,39,90,65,"AAC","ASUN",0.999645735401391,0.706231980851788
"3935",2018-12-16,5,"away","Hiwassee","Winthrop",25,54,41,55,66,109,NA,"Big South",9.2581396873583e-07,0.707105984601799
"3936",2018-12-16,5,"home","Winthrop","Hiwassee",54,25,55,41,109,66,"Big South",NA,0.99999979927275,0.707105984601799
"3937",2018-12-16,6,"away","Delaware","Stony Brook",30,35,38,39,68,74,"CAA","AE",0.158460887192447,0.532459235601417
"3938",2018-12-16,6,"home","Stony Brook","Delaware",35,30,39,38,74,68,"AE","CAA",0.90848974528117,0.532459235601417
"3939",2018-12-16,7,"away","Cleveland St.","Illinois St.",33,38,42,37,77,88,"Horizon","MVC",0.143472090464056,0.544610939679711
"3940",2018-12-16,7,"home","Illinois St.","Cleveland St.",38,33,37,42,88,77,"MVC","Horizon",0.91169032699439,0.544610939679711
"3941",2018-12-16,8,"away","Northeastern","Vermont",29,29,41,46,70,75,"CAA","AE",0.26769117576353,0.409859485510782
"3942",2018-12-16,8,"home","Vermont","Northeastern",29,29,46,41,75,70,"AE","CAA",0.837664638428474,0.409859485510782
"3943",2018-12-16,9,"away","Central Conn. St.","Providence",32,46,31,41,63,87,"NEC","Big East",0.0018667985945797,0.704935354354434
"3944",2018-12-16,9,"home","Providence","Central Conn. St.",46,32,41,31,87,63,"Big East","NEC",0.998795717179286,0.704935354354434
"3945",2018-12-16,10,"away","Howard","Fordham",26,29,41,45,67,74,"MEAC","A10",0.18086640602891,0.522950236039096
"3946",2018-12-16,10,"home","Fordham","Howard",29,26,45,41,74,67,"A10","MEAC",0.914283355413227,0.522950236039096
"3947",2018-12-16,11,"away","Troy","Western Ky.",43,40,44,41,87,81,"Sun Belt","C-USA",0.878527139706989,0.484270659738922
"3948",2018-12-16,11,"home","Western Ky.","Troy",40,43,41,44,81,87,"C-USA","Sun Belt",0.197948222337268,0.484270659738922
"3949",2018-12-16,12,"away","Canisius","Elon",38,44,54,47,92,91,"MAAC","CAA",0.642914640302837,0.144461729907717
"3950",2018-12-16,12,"home","Elon","Canisius",44,38,47,54,91,92,"CAA","MAAC",0.478914531187552,0.144461729907717
"3951",2018-12-16,13,"away","Cornell","Niagara",40,37,34,40,74,77,"Ivy","MAAC",0.38497470642342,0.285591889402357
"3952",2018-12-16,13,"home","Niagara","Cornell",37,40,40,34,77,74,"MAAC","Ivy",0.761403728225191,0.285591889402357
"3953",2018-12-16,14,"away","Saint Louis","Houston",27,29,37,39,64,68,"A10","AAC",0.23153657298141,0.435837795805907
"3954",2018-12-16,14,"home","Houston","Saint Louis",29,27,39,37,68,64,"AAC","A10",0.843339442252686,0.435837795805907
"3955",2018-12-16,15,"away","UC Riverside","UTEP",17,22,39,46,56,68,"Big West","C-USA",0.0531724694627269,0.651551073403776
"3956",2018-12-16,15,"home","UTEP","UC Riverside",22,17,46,39,68,56,"C-USA","Big West",0.974198227756679,0.651551073403776
"3957",2018-12-16,16,"away","Dayton","Tulsa",30,30,37,42,67,72,"A10","AAC",0.265630124481526,0.412625652065562
"3958",2018-12-16,16,"home","Tulsa","Dayton",30,30,42,37,72,67,"AAC","A10",0.839603725232786,0.412625652065562
"3959",2018-12-16,17,"away","William Peace","William & Mary",46,55,43,51,89,106,NA,"CAA",0.0364683637621701,0.669708260160912
"3960",2018-12-16,17,"home","William & Mary","William Peace",55,46,51,43,106,89,"CAA",NA,0.983371054092439,0.669708260160912
"3961",2018-12-16,18,"away","Norfolk St.","Loyola Chicago",15,46,34,34,49,80,"MEAC","MVC",1.35306883430505e-06,0.707105059792683
"3962",2018-12-16,18,"home","Loyola Chicago","Norfolk St.",46,15,34,34,80,49,"MVC","MEAC",0.999998918650248,0.707105059792683
"3963",2018-12-16,19,"away","Central Ark.","New Mexico",32,40,38,42,70,82,"Southland","MWC",0.0485245523951909,0.651434339139243
"3964",2018-12-16,19,"home","New Mexico","Central Ark.",40,32,42,38,82,70,"MWC","Southland",0.969613264740062,0.651434339139243
"3965",2018-12-16,20,"away","Cal St. Fullerton","San Francisco",18,38,36,30,54,68,"Big West","WCC",0.00229593993721524,0.703600915786803
"3966",2018-12-16,20,"home","San Francisco","Cal St. Fullerton",38,18,30,36,68,54,"WCC","Big West",0.99733783014471,0.703600915786803
"3967",2018-12-16,21,"away","South Dakota","Colorado St.",29,30,39,33,68,63,"Summit","MWC",0.838570157700278,0.397132311405677
